0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,date
-0.004593002,-0.008123353,0.02053119,-0.016253531,-0.012941152,-0.006541246,0.032042753,0.0206627,-9.311802e-05,0.0048360215,0.010349038,-0.0042896504,-0.005608191,-0.0069404836,0.0045069433,0.024448678,0.005181563,-0.005432456,0.0106982635,0.0020899947,-0.0013867954,0.017275715,-0.0019986723,0.0108374525,0.0042195483,-0.0024196042,-0.059941098,0.02098081,-0.00721832,-0.003553796,2023-02-14
-0.007931335,-0.0059053786,0.02383645,-0.014582913,-0.011318313,-0.010850965,0.03663551,0.02069949,-0.0031689666,0.009189004,0.012801529,-0.004751767,-0.0055362564,-0.010667621,0.0022233746,0.026704691,0.0056583383,-0.0013885826,0.013103545,0.00359272,0.0014437711,0.018121006,5.261066e-05,0.015766652,0.003172059,0.00028303283,-0.06853103,0.02392087,-0.0059486995,-0.0044566616,2023-02-15
-0.009231063,-0.005681546,0.026450422,-0.013464345,-0.011032524,-0.01077466,0.042106528,0.02165141,-0.005950847,0.009741846,0.0145930825,-0.00453803,-0.0060108663,-0.01244454,0.0019187847,0.026011081,0.004254365,0.0009830454,0.013308706,0.0030341314,0.0032363827,0.017621757,0.0026720902,0.015193793,0.0030003951,0.00027687015,-0.07252382,0.024367055,-0.0062731765,-0.0030259169,2023-02-16
-0.005773813,-0.0075229937,0.025758384,-0.013430082,-0.011282227,-0.0054270686,0.042760532,0.022532146,-0.005068872,0.005746103,0.013583986,-0.003207278,-0.005949828,-0.010160818,0.004212051,0.023967564,0.0013085989,-0.0017131747,0.011014627,-0.00094351283,0.0025256395,0.016390277,0.0023225131,0.009662926,0.0038185115,-0.00213034,-0.066650234,0.02123512,-0.0077149817,-0.0005001197,2023-02-17
-0.012540973,-0.005505683,0.02677173,-0.020269755,-0.01508589,-0.0064307535,0.042204443,0.026172265,-0.0057525877,0.008729057,0.013906296,-0.0073622447,-0.009197481,-0.011311502,-0.00025358284,0.024922159,0.008764391,-0.0025416303,0.0160167,0.0042975103,0.0036816085,0.019829944,0.004214443,0.0153627265,0.0062176995,0.003141521,-0.06768259,0.02493949,-0.014679307,-0.003171675,2023-02-21
-0.0048742797,-0.0048398757,0.024520509,-0.019891134,-0.0112637635,-0.0068115783,0.03725557,0.02643349,-0.0047947555,0.009212531,0.013790541,-0.0070315218,-0.0045014066,-0.007816945,0.0018126102,0.028490966,0.006640799,0.0008487218,0.014181978,-0.0028288378,-0.0012240866,0.017724467,-0.0041578566,0.017151156,0.00580377,0.0047201924,-0.06790895,0.02243087,-0.0075619216,-0.0050942064,2023-02-22
0.0040858756,-0.0062889927,0.021100376,-0.015356771,-0.0074649435,-0.0047473004,0.033125352,0.023635441,-0.0037794856,0.006672975,0.01401805,-0.0030338187,0.0004058827,-0.003443547,0.006899321,0.028863609,0.0016236319,0.00094329217,0.008899485,-0.008457332,-0.0044347756,0.013096621,-0.010075381,0.013179329,0.0046981326,0.00208108,-0.06273087,0.017191296,-0.0009501291,-0.0040655127,2023-02-23
0.003310735,-0.0045667416,0.02062117,-0.013600729,-0.008792529,-0.005955799,0.030525446,0.023631286,-0.0061335443,0.008513736,0.016471053,-0.003515269,0.00064266525,-0.0020747157,0.00679908,0.028908972,0.0030543723,0.0026791575,0.007182076,-0.0065127686,-0.0037884805,0.011727888,-0.009205576,0.013345192,0.004250389,0.0010653262,-0.06293023,0.016430141,-0.001051578,-0.0029802949,2023-02-24
-0.0068049715,-0.0008398067,0.023172164,-0.015861074,-0.012841894,-0.010227717,0.030269613,0.02659399,-0.00975722,0.014090338,0.018987212,-0.008551735,-0.0035747958,-0.0046558655,0.00077802356,0.030485822,0.009905342,0.004393308,0.011160489,0.0005708134,0.00025933373,0.015614695,-0.0037816826,0.019141795,0.004989713,0.0041740835,-0.068669796,0.021580938,-0.007897021,-0.0029612933,2023-02-27
-0.0033879683,-0.004208274,0.022420155,-0.0152409775,-0.01367301,-0.0057566976,0.035079643,0.02024612,-0.0012763169,0.006062782,0.012565049,-0.0024217698,-0.0045234477,-0.007973278,0.0035770729,0.025471695,0.0053146454,-0.005306908,0.011269358,0.0030599455,0.0020190366,0.017111965,0.0010923297,0.013301643,0.0042144423,0.00049395807,-0.0591737,0.021431692,-0.0074956217,-0.0043822783,2023-02-28
-0.0073361397,-0.0013502367,0.026781786,-0.014025144,-0.012834098,-0.011568252,0.038574122,0.022181915,-0.0053826408,0.01175901,0.015063265,-0.0057130824,-0.0050552716,-0.011366131,0.00038802065,0.028282212,0.005952664,0.0020213479,0.013895899,0.002914773,0.0038314085,0.018821878,0.0025733241,0.018596927,0.0027258047,0.002224377,-0.071847625,0.024833879,-0.005311394,-0.0047142035,2023-03-01
-0.0020562198,-0.0030317279,0.027312238,-0.009286376,-0.011898372,-0.00885281,0.04086827,0.021383239,-0.0057187765,0.008504015,0.015026472,-0.003677275,-0.003726826,-0.009935928,0.003897757,0.026438177,-0.00060513825,0.0026083132,0.009915555,-0.0021396633,0.0030707172,0.016917348,0.0025656584,0.011859066,0.0015119797,-0.0029241946,-0.07107415,0.0214962,-0.0021741376,-0.00054717745,2023-03-02
0.0031096945,-0.006319741,0.025649682,-0.008269867,-0.011613628,-0.0030568237,0.040505335,0.021669261,-0.0040749176,0.0032314872,0.013184991,-0.0017650638,-0.002950064,-0.006823607,0.0075565465,0.024144445,-0.005165825,-0.0011013978,0.0065857465,-0.0069439826,0.0010959224,0.015326807,0.0007413165,0.0043666954,0.0019210996,-0.0067378823,-0.064021915,0.017483609,-0.0031367552,0.0031484684,2023-03-03
-0.0003340235,-0.0065699196,0.024192391,-0.013283287,-0.014835818,-0.0017043096,0.03796176,0.022668289,-0.002267123,0.0029603543,0.012058595,-0.0033318847,-0.005128995,-0.0063667605,0.0057991766,0.023431256,0.00010960693,-0.0053711743,0.008959896,-0.0023177597,0.0011887974,0.017075444,0.0015838266,0.0059820693,0.003927043,-0.004336013,-0.059140764,0.019199355,-0.0088627925,0.0011320934,2023-03-06
0.0022490812,-0.0078170905,0.020092206,-0.012194096,-0.01059947,-0.0021750103,0.032254882,0.018525353,0.0013680225,0.001834668,0.0104577355,0.00039650308,-0.0022123526,-0.0050041964,0.0069312975,0.02508096,0.00032146813,-0.009093719,0.008008902,-0.002562385,0.0004113931,0.015017272,-0.0027818608,0.0074259294,0.003681036,-0.0026304033,-0.053452075,0.017989935,-0.0056425426,-0.0017900189,2023-03-07
0.0026955619,-0.00874738,0.021071408,-0.0092890365,-0.0064915936,-0.0043577272,0.03379403,0.017512577,0.00028700993,0.002561955,0.010605953,0.0018029189,-0.00076610094,-0.0062068272,0.007202509,0.026737304,-0.0032483353,-0.007220632,0.007783823,-0.0049154283,0.001148212,0.014443286,-0.0040487573,0.007841904,0.0021601731,-0.0023412483,-0.05789108,0.017677944,-0.0028796538,-0.00068106124,2023-03-08
0.0070442674,-0.011558359,0.021242438,-0.0056737284,-0.0044846702,-0.0022964813,0.035647094,0.016942557,-0.00019653104,-0.00083635777,0.010039745,0.0041219443,0.0008090836,-0.00495799,0.0103541,0.02534301,-0.009921222,-0.0069372933,0.0046068747,-0.009445435,0.0001581116,0.012568392,-0.004981946,0.0016302823,0.0008211738,-0.0062324363,-0.057636365,0.014445519,-0.00095142203,0.0036547328,2023-03-09
0.009668592,-0.014279787,0.02087586,-0.005735825,-0.0057001174,0.0013246761,0.035202745,0.018369796,0.00016778929,-0.004057858,0.008803227,0.0036865335,0.0010222615,-0.0027586706,0.012222601,0.023521885,-0.012403153,-0.008263283,0.0030105764,-0.0126581,-0.0016785965,0.011923734,-0.006221431,-0.0040437197,0.0010445938,-0.009518919,-0.05485542,0.012552056,-0.0027997,0.0069458475,2023-03-10
0.012927143,-0.018666126,0.0150451595,-0.007770351,-0.006597612,0.0073804515,0.028151665,0.01475503,0.0069298777,-0.010771508,0.004796519,0.008024873,0.0014755568,0.0012986849,0.014997547,0.020168824,-0.012045561,-0.018577516,0.0005595883,-0.010609898,-0.0030058767,0.00996542,-0.007862434,-0.009839494,0.0020493008,-0.011588204,-0.03892737,0.009465286,-0.0060889036,0.0062833526,2023-03-13
0.011628303,-0.018471964,0.012785765,-0.008769755,-0.00431669,0.0037033441,0.022444999,0.0122133475,0.008793171,-0.008968342,0.004094336,0.0088025015,0.0033969213,0.0012784319,0.01347906,0.022286322,-0.008704788,-0.018823296,0.0021468855,-0.007946935,-0.0032800161,0.009271159,-0.010922255,-0.0051506525,0.0014685037,-0.009088029,-0.038811922,0.010713643,-0.0039922073,0.0024822243,2023-03-14
0.0077943997,-0.017259676,0.015179036,-0.008123204,-0.0032352302,-0.0015815578,0.024254432,0.011728458,0.0063527203,-0.005286921,0.005309276,0.008030631,0.0033558072,-0.001820947,0.011180098,0.023470283,-0.008078168,-0.014204759,0.0042045484,-0.004798408,-0.0015215888,0.009921615,-0.00917295,-0.0011105785,-0.0003295721,-0.008078935,-0.04698894,0.013078884,-0.0022681365,0.0015102582,2023-03-15
0.008747997,-0.01738931,0.017091779,-0.006267262,-0.0039021082,-0.0022030792,0.026912142,0.012570536,0.0041193254,-0.005578968,0.0059926366,0.007540591,0.0032295363,-0.0021121174,0.012051936,0.022063518,-0.011409848,-0.010362894,0.002621253,-0.0060608257,-0.0018933464,0.00948616,-0.00750236,-0.0039729285,-0.0017310497,-0.011285741,-0.051195003,0.012055333,-0.0005511089,0.0042465627,2023-03-16
0.008417802,-0.016402012,0.018589197,-0.007509846,-0.009298327,-0.0011694884,0.027736066,0.014898509,0.0028909154,-0.0056717806,0.0064747976,0.004257388,0.001346598,-0.0015557534,0.011951362,0.019529343,-0.010157106,-0.007922509,0.002096911,-0.005156353,-0.0029868917,0.010460898,-0.004906677,-0.0063088816,-0.0013900073,-0.014751986,-0.05248281,0.012397743,-0.0017821244,0.005564006,2023-03-17
0.008920588,-0.016227793,0.016069297,-0.010297683,-0.013800933,0.0017676998,0.023556663,0.014858126,0.0060927356,-0.007751695,0.004858553,0.0031057622,-0.00055524806,0.0006733038,0.0124518955,0.017394258,-0.0070109866,-0.0119636385,0.0013288152,-0.0030578056,-0.0042974055,0.011441722,-0.0041196547,-0.008018131,4.2091928e-05,-0.016195694,-0.04489012,0.012172988,-0.004387652,0.004435798,2023-03-20
0.008466658,-0.013779193,0.014874622,-0.010102666,-0.012961825,-0.0020121555,0.019924575,0.013546722,0.0068509374,-0.004589693,0.005305102,0.002053034,0.00049888506,0.00031742037,0.011318707,0.020105153,-0.003916555,-0.010212855,0.002375898,-0.001800468,-0.00501689,0.01190028,-0.00643322,-0.0028036325,-0.00023539524,-0.014367737,-0.046806976,0.013818211,-0.0010922191,0.0009797991,2023-03-21
0.005032422,-0.012858175,0.016865665,-0.00857745,-0.010996437,-0.0053279777,0.023752812,0.012457488,0.0049440274,-0.0015471625,0.0068232846,0.002318507,0.000111951966,-0.003067856,0.009795434,0.02111348,-0.0032667324,-0.0077960147,0.004039115,0.0003879396,-0.0026920936,0.0121391835,-0.0046074055,0.00076780026,-0.00089992286,-0.012632171,-0.052390132,0.01613507,0.0003615246,-0.000529621,2023-03-22
0.0030766726,-0.012587894,0.020246573,-0.0077508544,-0.010301644,-0.0061482126,0.029692676,0.015367698,0.0010557488,0.00016352868,0.008661922,0.00039097178,-0.0011296913,-0.0049509043,0.009044477,0.021490298,-0.00503106,-0.0035588637,0.004727415,-0.0023417852,-0.001958161,0.012737109,-0.0031098467,0.0006534288,-0.0007772817,-0.012463422,-0.059700135,0.016937323,7.6435055e-05,0.0016309199,2023-03-23
0.003498538,-0.013976243,0.020301271,-0.009036274,-0.011679885,-0.0026693272,0.031762134,0.01701746,0.000907114,-0.00209698,0.008393878,0.00029098243,-0.002237726,-0.004162276,0.010027199,0.01964793,-0.005593401,-0.005356696,0.0041492796,-0.003516936,-0.0025116364,0.012627771,-0.002470984,-0.0024891947,0.00058863737,-0.013507005,-0.05695354,0.015727667,-0.002657655,0.0032756943,2023-03-24
-0.00046788502,-0.013250588,0.01958611,-0.014493121,-0.014641485,-0.0017846988,0.030384649,0.019370502,0.0017385356,-0.001503516,0.007848476,-0.0020864718,-0.0048810984,-0.004012641,0.007796758,0.019768465,-0.00033316965,-0.008315998,0.0069987862,4.5795543e-05,-0.0024145478,0.015053869,-0.0015734527,0.0003615181,0.002906759,-0.009852617,-0.054189496,0.017520247,-0.008438391,0.0014463637,2023-03-27
-0.0013413511,-0.011394577,0.018319834,-0.0151303,-0.011842038,-0.0055236463,0.02753713,0.018312333,0.002224277,0.001457899,0.008190463,-0.0016963177,-0.003232305,-0.0047047036,0.0063280906,0.023413183,0.0021716268,-0.0076307743,0.008861453,0.0014314937,-0.0025933923,0.01537186,-0.0045334557,0.0066371653,0.0027720374,-0.0053222626,-0.055889577,0.018859204,-0.0065060356,-0.0018367707,2023-03-28
0.0050624483,-0.01165303,0.017629948,-0.008597374,-0.008551056,-0.0046287174,0.028280916,0.014506367,0.003454703,-0.0009414217,0.007887387,0.0026824176,-0.0005468869,-0.0038899144,0.010095797,0.023252878,-0.0047396277,-0.008141147,0.0044479086,-0.0020109722,-0.0025052237,0.013208416,-0.0051625324,0.0026879916,0.00061031827,-0.008963662,-0.05375313,0.015357552,-0.00038022918,9.18352e-05,2023-03-29
0.005441337,-0.009353899,0.021340027,-0.0061406,-0.010848441,-0.005996353,0.033170607,0.016430574,-0.0001155922,0.0008315511,0.0102487,0.0005260189,-0.0012879283,-0.0051625688,0.010120315,0.022612639,-0.006953031,-0.002586655,0.0036552658,-0.0031230072,-0.002072128,0.013865097,-0.0018848175,0.0015431942,-0.0005207037,-0.0116882045,-0.060897637,0.015809566,0.0014310047,0.0025246206,2023-03-30
0.007702528,-0.008895968,0.021806179,-0.006005736,-0.01501433,-0.0027366618,0.034116685,0.01732898,-5.508315e-05,-0.0012194521,0.010403383,-0.00031661242,-0.0022518514,-0.0038125876,0.011576124,0.019687854,-0.0075199706,-0.0028278888,0.001644461,-0.0034507758,-0.0027900867,0.013659994,0.00049836905,-0.0027170803,-0.00018663291,-0.015501342,-0.057911213,0.0145792365,0.0007944338,0.004151919,2023-03-31
0.0009094828,-0.0070146457,0.022009868,-0.012488559,-0.02032365,-0.0026397365,0.032752685,0.019133937,0.0004830917,0.0008571107,0.010622325,-0.0039465544,-0.005993045,-0.0048952526,0.0074969037,0.018697435,0.0015173166,-0.005114704,0.0057433816,0.0034868394,-0.0010665387,0.016177727,0.0041167242,0.0019035625,0.0022993572,-0.011687236,-0.055707447,0.018596046,-0.0054641403,8.33487e-05,2023-04-03
-0.00076936255,-0.0062877703,0.021021325,-0.013398058,-0.016128913,-0.005479832,0.029384298,0.018835278,0.00091754494,0.003977491,0.010602476,-0.0043401597,-0.004506793,-0.005294975,0.0052816067,0.022757825,0.0044795847,-0.0045951847,0.008173792,0.0018912102,-0.0008394262,0.016177267,4.3246397e-05,0.007973862,0.002743756,-0.006677857,-0.057655007,0.020137379,-0.0038462689,-0.0034327153,2023-04-04
-0.0024754507,-0.0067800833,0.023389507,-0.011488171,-0.010970636,-0.008580833,0.03311866,0.019708509,-0.0017422405,0.0066569336,0.0115575,-0.0040062172,-0.003445283,-0.0077490085,0.004070719,0.026199305,0.0017854035,-0.0016517832,0.010065841,-0.0012900318,0.00056719466,0.016653517,-0.0016567972,0.011072373,0.001955725,-0.0035764452,-0.06563564,0.021198388,-0.0027868706,-0.0023519844,2023-04-05
0.0029387607,-0.010890168,0.022794923,-0.007330349,-0.0065857475,-0.004868444,0.036031514,0.018820904,-0.0017429044,0.002014421,0.010632058,0.00014679048,-0.0011715136,-0.0063355775,0.008154672,0.025427366,-0.0064522503,-0.0037000612,0.0066339066,-0.0077616717,-0.00024512384,0.014204083,-0.004066991,0.0041187895,0.0012705819,-0.0062405295,-0.063129604,0.017116109,-0.0015562398,0.002613969,2023-04-06
0.0053149057,-0.014349365,0.02122111,-0.008001759,-0.0062900693,-0.00021311665,0.03668296,0.01892211,-0.0005513935,-0.0024926777,0.009185027,0.002502401,-0.0007378346,-0.00455803,0.010614304,0.023275563,-0.009043682,-0.007989523,0.005082924,-0.009094549,-0.0012327151,0.012837869,-0.005040896,-0.0011861654,0.0020691224,-0.0076853875,-0.056838375,0.014520855,-0.0045733773,0.005171229,2023-04-10
0.017118363,-0.022027843,0.016658308,-0.0059687835,-0.0055132867,0.010415426,0.03870521,0.010385162,0.01224494,-0.017572712,-0.000113130525,0.0131805055,0.0009805174,-0.0038917381,0.019129066,0.016042272,-0.019879244,-0.022641322,0.00036038074,-0.011893396,-0.0031849858,0.011272357,-0.004811901,-0.01518592,0.0013725901,-0.015302973,-0.037514027,0.008808115,-0.00255824,0.006319014,2023-04-11
0.022391438,-0.02078401,0.01594758,-0.006886709,-0.006402581,0.009070056,0.036599696,0.009736004,0.014106475,-0.017752158,-0.0012651448,0.012564024,0.003649174,-0.0029808576,0.020608252,0.01648222,-0.020727856,-0.019606406,-2.2656825e-05,-0.014098182,-0.006964976,0.010995728,-0.0084198145,-0.014385168,0.0004738759,-0.016108181,-0.03911992,0.008420125,0.003228169,0.0039864257,2023-04-12
0.02705981,-0.019663468,0.015071054,-0.0050117318,-0.0065302723,0.008470052,0.032885477,0.010346085,0.012756527,-0.017038476,-3.326086e-05,0.011881558,0.005889038,0.000427767,0.022667052,0.016911881,-0.022495156,-0.015698824,-0.0031962907,-0.017226946,-0.00954855,0.008989197,-0.011361055,-0.015887849,-0.00081772055,-0.01863261,-0.03979537,0.005768706,0.007539199,0.00513975,2023-04-13
0.020704653,-0.015321222,0.016946103,-0.006194324,-0.01122947,0.004367403,0.030138772,0.013869629,0.007321199,-0.010752446,0.00434458,0.006311866,0.00354145,0.00085266994,0.018697374,0.017740361,-0.015810141,-0.009972291,-0.0021485914,-0.011914639,-0.008016386,0.009944614,-0.007869739,-0.011492926,-0.00085066253,-0.018150564,-0.04569894,0.008318607,0.0045406492,0.005292631,2023-04-14
0.011372389,-0.012035433,0.017536107,-0.008029906,-0.016348423,0.0022132292,0.02656259,0.015282725,0.005112648,-0.0065941117,0.0068183825,0.0023155862,-0.0010786759,0.00035945204,0.013266853,0.017605217,-0.0076244995,-0.010270286,-0.00015621533,-0.0034275157,-0.003879564,0.012363656,-0.0014248315,-0.0075294673,0.00014116737,-0.01702774,-0.045494433,0.012035767,-0.0021805358,0.004517815,2023-04-17
0.009929985,-0.009882222,0.016433941,-0.008497047,-0.015314462,-0.0016527441,0.022450384,0.013921549,0.0058115325,-0.0032091865,0.007175377,0.0011854569,-1.0209811e-05,-0.00016659455,0.011385181,0.02024874,-0.003639329,-0.008578879,0.001540195,-0.0018409519,-0.0040113376,0.012610283,-0.0036263496,-0.0018309163,-6.614662e-05,-0.0145923225,-0.047434602,0.014161359,0.00052932615,0.00050756324,2023-04-18
0.010436215,-0.010000892,0.017740343,-0.0051606237,-0.011990872,-0.0037490858,0.02438427,0.012903598,0.0046667433,-0.0020035715,0.007645289,0.0021196194,0.0010291605,-0.0014987102,0.011666978,0.02167795,-0.006827577,-0.006193809,0.0011384998,-0.0040485635,-0.0031808985,0.012244452,-0.0042591933,-0.0013967279,-0.0014673052,-0.015026374,-0.05192855,0.014056731,0.003780933,0.0012919802,2023-04-19
0.01188115,-0.010796956,0.019981368,-0.00256334,-0.011199313,-0.003726352,0.028428014,0.014522618,0.0021407097,-0.0022770676,0.008536869,0.001616211,0.0011296901,-0.0018714282,0.012840976,0.021424478,-0.011276012,-0.003053784,-8.347176e-05,-0.007823499,-0.0036949473,0.01208616,-0.003987662,-0.004499531,-0.0022571997,-0.017389987,-0.05688246,0.013081873,0.004951232,0.004944303,2023-04-20
0.01955424,-0.016835779,0.01638451,-0.00039769162,-0.008644313,0.004411314,0.026834942,0.013336442,0.0057192557,-0.0103538,0.0053572925,0.0059751947,0.002971344,0.0025931802,0.01843522,0.018606285,-0.018140381,-0.0101971235,-0.005073593,-0.014977931,-0.0063172737,0.008944808,-0.0078815585,-0.015105331,-0.0018343321,-0.021999331,-0.04542925,0.00727881,0.0042948956,0.009483986,2023-04-21
0.01848813,-0.02110052,0.012323744,-0.004542124,-0.008578966,0.008578052,0.022471894,0.012358624,0.010133167,-0.014390772,0.0024694165,0.007891461,0.0023039556,0.004768077,0.018752564,0.017189216,-0.015328746,-0.01918275,-0.004249117,-0.012747702,-0.00682961,0.008487826,-0.009789528,-0.017071858,0.00022070437,-0.020016111,-0.03500876,0.006699851,-0.0016366082,0.008288178,2023-04-24
0.01765391,-0.023690639,0.008821453,-0.0055500153,-0.0029895827,0.006862641,0.017149575,0.009206523,0.013021932,-0.014489813,0.00084809726,0.010890011,0.005067819,0.0051546367,0.018109465,0.019725746,-0.013324347,-0.022953512,-0.0025632845,-0.011968599,-0.0069756964,0.006767843,-0.014996599,-0.013549347,0.0003439168,-0.015887193,-0.0317948,0.0069591315,-0.0009014657,0.004967326,2023-04-25
