0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,date
0.015619423,-0.022737615,0.017042726,-0.029175546,0.013409682,-0.0119628105,-0.017283708,0.018803481,0.066832915,-0.010399873,0.025334816,0.018854681,0.001140049,-0.04565964,-0.020479457,0.011667876,-0.027003583,0.050604653,-0.019326918,-0.0043951636,0.022913264,-0.009066742,0.034744132,0.007484969,0.028354004,0.04444232,-0.013118393,0.005495698,0.030701775,-0.016767643,2023-01-24
0.010557316,-0.023029383,0.017059596,-0.024639504,0.0050044814,-0.015532054,-0.015908837,0.016958676,0.06282783,-0.010285668,0.020130325,0.020759596,0.00094132277,-0.041815504,-0.020561181,0.016073868,-0.023078611,0.047835227,-0.018943755,-0.001915469,0.019830786,-0.0026202754,0.032884125,0.0070341444,0.024483087,0.03894286,-0.007100783,0.0026848188,0.029124005,-0.017235426,2023-01-25
0.0092653725,-0.020889692,0.0123925125,-0.023035958,-0.0058276826,-0.017964793,-0.018235777,0.015816448,0.06332085,-0.010308675,0.014453867,0.023773462,0.0013857776,-0.037307832,-0.01959466,0.020091632,-0.018410904,0.045592073,-0.019196508,0.003229122,0.019025436,0.0052903076,0.032713592,0.0041290834,0.02145929,0.033951856,0.0021991935,0.00055950944,0.026471796,-0.020370027,2023-01-26
0.009833297,-0.015125027,0.005037124,-0.019936556,-0.008650211,-0.012243297,-0.0231874,0.011863472,0.06739662,-0.0069015506,0.010387149,0.01976337,0.004030103,-0.03457152,-0.013766032,0.0141765885,-0.014649176,0.041682385,-0.017486228,0.0058187586,0.018930735,0.009911609,0.029489512,0.0013529123,0.01918539,0.029642906,0.0066578053,0.002158582,0.0219838,-0.019177534,2023-01-27
0.009353978,-0.0071611907,-0.0016378347,-0.012097857,-0.0044910293,-0.00057396985,-0.02857665,0.004504294,0.07080003,0.00024466997,0.008381205,0.009304237,0.009047106,-0.03273102,-0.0031803546,0.0001644921,-0.011388575,0.03567413,-0.012916915,0.0045017954,0.01655757,0.011503449,0.020729393,0.00025224325,0.015867248,0.02252891,0.0055310656,0.0062481617,0.018282978,-0.010181128,2023-01-30
0.0060604378,-0.0095864,0.0035143376,-0.0059779417,-0.008417652,-0.003487025,-0.022875573,0.0011261558,0.06506784,-0.00059066946,0.011627959,0.008219831,0.009611946,-0.029722573,-0.0044528632,0.0019038797,-0.0102409925,0.03433454,-0.010762292,0.0034499806,0.009522126,0.0109171085,0.015992949,0.0021865433,0.012512796,0.018736843,0.0055721235,0.0058224425,0.021764975,-0.0061737816,2023-01-31
-0.001347119,-0.0081916675,0.0017101228,0.0013039324,-0.026687197,-0.0074578146,-0.02224031,-0.004487502,0.06089569,0.0005732612,0.0030085207,0.009576265,0.011826692,-0.02347025,-0.0029588167,0.0061136875,-0.0035292297,0.028442815,-0.007850963,0.011062369,0.0024769157,0.023386022,0.010365343,0.0011678762,0.005683045,0.007942662,0.01809893,0.00053797336,0.017407358,-0.006636426,2023-02-01
-0.004057878,-0.005314722,-0.0038776463,0.003922218,-0.03865475,-0.008025426,-0.024306763,-0.007850169,0.06055106,0.0011896862,-0.0040595015,0.010850765,0.01295993,-0.01835407,-0.0015893036,0.008385832,0.0016280321,0.024115255,-0.00666512,0.016931124,0.00035475506,0.032582343,0.008970477,-0.0021391092,0.0021990645,0.0028301603,0.02824672,-0.0022083356,0.012618641,-0.009869706,2023-02-02
-0.00024235202,-0.0015728074,-0.008682979,0.002617734,-0.029780114,-0.0022160124,-0.026906163,-0.0073487437,0.062326476,0.0021854457,-0.0020251188,0.007977986,0.012188758,-0.017157469,0.00035974116,0.0039686067,0.001492617,0.022842448,-0.007404254,0.011788387,0.003487395,0.027437074,0.011602648,-0.005079401,0.0040174196,0.007432375,0.024536628,0.0017315714,0.01287585,-0.009819309,2023-02-03
0.002743327,0.0035285861,-0.010355848,0.0010314912,-0.013977685,0.006964673,-0.030592864,-0.006967285,0.06404864,0.0054810965,0.0040378748,0.00039686673,0.013201554,-0.017619785,0.005353372,-0.0067703095,-0.0011483568,0.020658545,-0.0060033873,0.0043800063,0.004210985,0.017740088,0.011795949,-0.0060127103,0.0063698767,0.011246376,0.013685481,0.005770251,0.014654792,-0.0030739726,2023-02-06
-0.009617809,0.004246843,-0.0055382,0.005797292,-0.031205392,0.005804211,-0.028967634,-0.015415636,0.061046522,0.008103391,-0.0011129329,-0.0049310727,0.018936945,-0.013230038,0.007533411,-0.011734741,0.0019592314,0.011726262,0.0020688088,0.016328394,-0.008891725,0.027290212,0.0022886004,-0.0037839913,0.00094376673,0.00083398056,0.019636711,-0.0036151481,0.006778834,0.001066747,2023-02-07
-0.015867738,0.0030898233,-0.0036941809,0.0060613435,-0.0407161,0.0015744348,-0.027454246,-0.016104154,0.056845948,0.0070575387,-0.0055848896,-0.0029179726,0.018920789,-0.009401278,0.0055346773,-0.007060801,0.00426197,0.0085364515,0.002877219,0.021307144,-0.013416559,0.033515424,0.0022793282,-0.0042577,-0.0013134378,-0.002457174,0.024892747,-0.009279512,0.0037004256,-0.0009700035,2023-02-08
-0.015985612,0.003574841,-0.006415548,0.0038262142,-0.04319588,0.00027047348,-0.028370654,-0.014413891,0.056179784,0.0055903676,-0.007919769,-0.0003123458,0.017441358,-0.00627628,0.0040636864,-0.0032263773,0.005940876,0.0079278825,0.00095193717,0.022512853,-0.012190876,0.036146864,0.0057830326,-0.0070823845,-0.0010773409,-0.0013418382,0.028197315,-0.010537913,0.0023708479,-0.005099617,2023-02-09
-0.013528151,0.0076945,-0.011055126,0.001869294,-0.038333513,0.0051906942,-0.03220518,-0.013980468,0.05901609,0.006945941,-0.0072013247,-0.003053283,0.01775838,-0.0045933733,0.0069798557,-0.007809346,0.0064403876,0.006178294,0.0006797262,0.020908903,-0.010343007,0.034202173,0.0071788137,-0.009828855,-7.2596995e-05,0.00029143158,0.026596522,-0.0086781485,0.0010712314,-0.0048451,2023-02-10
-0.010237132,0.012070929,-0.01219676,-0.0008420945,-0.02967384,0.010824267,-0.035902224,-0.01307125,0.06103758,0.008866203,-0.0012476521,-0.0077798683,0.019257268,-0.004445331,0.010933067,-0.01545686,0.004137207,0.00487425,0.0023449406,0.017005159,-0.01123185,0.027153164,0.0068525877,-0.010466249,0.0016975894,0.0015067332,0.01989985,-0.006810618,0.0032620088,0.00061405305,2023-02-13
-0.013501781,0.00759887,-0.0040237056,-0.00038541353,-0.029268535,0.0074252784,-0.029746605,-0.013272572,0.055800352,0.0062931743,0.0036326696,-0.008471185,0.01864562,-0.0039181737,0.006635794,-0.013654928,0.0016122838,0.005176221,0.0038378956,0.015890568,-0.016934946,0.023039635,0.006304808,-0.007690703,0.0022186167,0.003371505,0.015576104,-0.00878995,0.005907612,0.002541237,2023-02-14
